Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Previous Purchases,Payment Method,Frequency of Purchases,Rating_Missing_Flag,Discount Applied_Flag,Subscription Status_Flag,Estimated_Lifetime_Spend,Purchases_Per_Year,Value_Tier,Low_Satisfaction_Flag,Promo_Dependency_Score,Previous_Purchases_TieBreak,Tenure_Censored_Flag,Loyalty_Score_A_Behavioral,Engagement_Depth_Tier,Frequency_Inconsistency_Flag,Loyalty_Score_B_Value_Satisfaction,Customer_Segment,Region
2862,66,Female,Coat,Outerwear,54,Maryland,M,Teal,Fall,3.4,No,Free Shipping,No,27,Credit Card,Monthly,0,0,0,1512,12,Gold,1,0.5004006410256411,27.000056205128207,0,0.5323076923076923,Established,0,0.4589102564102564,Low Priority / At Risk,South
2863,68,Female,Coat,Outerwear,75,Hawaii,S,Violet,Summer,4.7,No,Store Pickup,No,5,Bank Transfer,Every 3 Months,0,0,0,450,4,Bronze,0,0.5004006410256411,5.000015769230769,0,0.10012820512820512,New,0,0.5214743589743589,Low Priority / At Risk,West
2864,37,Female,T-shirt,Clothing,56,Connecticut,M,Yellow,Fall,3.9,No,2-Day Shipping,No,18,Venmo,Monthly,0,0,0,1064,12,Silver,0,0.5004006410256411,18.00004064102564,0,0.34705128205128205,Developing,0,0.4833974358974359,Low Priority / At Risk,Northeast
2865,58,Female,Sweater,Clothing,43,Illinois,S,Maroon,Fall,3.6,No,Store Pickup,No,31,Venmo,Weekly,0,0,0,1376,52,Gold,0,0.5004006410256411,31.000051615384617,0,0.6102564102564103,Established,0,0.4765384615384616,Low Priority / At Risk,Midwest
2866,28,Female,Skirt,Clothing,97,California,M,Silver,Fall,3.7,No,Free Shipping,No,27,Cash,Bi-Weekly,0,0,0,2716,26,Platinum,0,0.5004006410256411,27.000082641025642,0,0.5428205128205128,Established,0,0.6518589743589744,Low Priority / At Risk,West
2867,54,Female,Blouse,Clothing,75,Connecticut,S,Violet,Summer,3.1,No,Free Shipping,No,19,Cash,Annually,0,0,0,1500,1,Gold,1,0.5004006410256411,19.000055846153845,0,0.3741025641025641,Developing,0,0.39724358974358975,Low Priority / At Risk,Northeast
2868,21,Female,Sneakers,Footwear,55,Colorado,L,White,Summer,4.9,No,Next Day Air,No,33,Cash,Bi-Weekly,0,0,0,1870,26,Gold,0,0.5004006410256411,33.00006656410256,0,0.6565384615384615,Established,0,0.8137820512820513,Promising New,West
2869,45,Female,Backpack,Accessories,49,Colorado,M,Black,Winter,2.6,No,Next Day Air,No,42,PayPal,Every 3 Months,0,0,0,2107,4,Gold,1,0.5004006410256411,42.00007180769231,0,0.8292307692307692,Veteran,0,0.37769230769230766,"Habitual, Not Yet Valuable",West
2870,57,Female,Socks,Clothing,58,Georgia,M,White,Summer,4.2,No,Standard,No,16,Bank Transfer,Weekly,0,0,0,986,52,Silver,0,0.5004006410256411,16.00003735897436,0,0.31,Developing,0,0.5303846153846155,Low Priority / At Risk,South
2871,47,Female,Jewelry,Accessories,34,North Dakota,M,Blue,Winter,4.8,No,Free Shipping,No,49,Debit Card,Every 3 Months,0,0,0,1700,4,Gold,0,0.5004006410256411,49.00006233333333,0,0.9693589743589743,Veteran,0,0.7730128205128205,Core Loyal,Midwest
2872,46,Female,Shorts,Clothing,43,Idaho,S,Black,Summer,2.7,No,2-Day Shipping,No,40,Venmo,Bi-Weekly,0,0,0,1763,26,Gold,1,0.5004006410256411,40.00006394871795,0,0.7928205128205128,Veteran,0,0.3583974358974359,"Habitual, Not Yet Valuable",West
2873,63,Female,Jewelry,Accessories,48,Connecticut,L,Olive,Fall,2.6,No,Next Day Air,No,5,Cash,Annually,0,0,0,288,1,Bronze,1,0.5004006410256411,5.000009076923077,0,0.09307692307692307,New,0,0.06403846153846154,Low Priority / At Risk,Northeast
2874,44,Female,Sweater,Clothing,40,Montana,M,Teal,Spring,2.6,No,Free Shipping,No,8,Bank Transfer,Monthly,0,0,0,360,12,Bronze,1,0.5004006410256411,8.000012153846153,0,0.15128205128205127,New,0,0.07942307692307693,Low Priority / At Risk,West
2875,36,Female,Shirt,Clothing,29,Colorado,L,Silver,Summer,3.1,No,Standard,No,2,Debit Card,Annually,0,0,0,87,1,Bronze,1,0.5004006410256411,2.0000009487179486,0,0.023076923076923078,New,0,0.12275641025641025,Low Priority / At Risk,West
2876,24,Female,Pants,Clothing,81,Kentucky,M,Pink,Fall,2.6,No,Free Shipping,No,14,Debit Card,Weekly,0,0,0,1215,52,Silver,1,0.5004006410256411,14.000045987179487,0,0.2773076923076923,Developing,0,0.2485897435897436,Low Priority / At Risk,South
2877,65,Female,Hoodie,Clothing,84,New Mexico,M,Charcoal,Spring,3.4,No,2-Day Shipping,No,5,Bank Transfer,Bi-Weekly,0,0,0,504,26,Bronze,1,0.5004006410256411,5.000018333333333,0,0.10358974358974359,New,0,0.26955128205128204,Low Priority / At Risk,West
2878,32,Female,Socks,Clothing,46,New Jersey,M,Silver,Summer,3.6,No,Standard,No,34,Venmo,Monthly,0,0,0,1610,12,Gold,0,0.5004006410256411,34.00005915384615,0,0.6787179487179488,Established,0,0.5142307692307693,Low Priority / At Risk,Northeast
2879,63,Female,Dress,Clothing,86,California,L,Turquoise,Summer,4.3,No,Next Day Air,No,13,Bank Transfer,Annually,0,0,0,1204,1,Silver,0,0.5004006410256411,13.000045846153846,0,0.2569230769230769,Developing,0,0.5930769230769231,Low Priority / At Risk,West
2880,62,Female,Blouse,Clothing,57,North Dakota,XL,Turquoise,Winter,4.9,No,Free Shipping,No,31,Venmo,Annually,0,0,0,1824,1,Gold,0,0.5004006410256411,31.000065576923078,0,0.6167948717948718,Established,1,0.8088461538461538,Promising New,Midwest
2881,19,Female,Skirt,Clothing,61,Florida,L,Beige,Winter,4.8,No,Store Pickup,No,43,PayPal,Quarterly,0,0,0,2684,4,Platinum,0,0.5004006410256411,43.000082064102564,0,0.8508974358974359,Veteran,0,0.8716666666666666,Core Loyal,South
2882,38,Female,Backpack,Accessories,90,Texas,M,Cyan,Winter,4.2,No,Free Shipping,No,6,Bank Transfer,Annually,0,0,0,630,1,Bronze,0,0.5004006410256411,6.000023794871795,0,0.1294871794871795,New,0,0.4625641025641026,Low Priority / At Risk,South
2883,59,Female,Blouse,Clothing,51,Oklahoma,L,Gold,Winter,2.6,No,Store Pickup,No,23,Credit Card,Bi-Weekly,0,0,0,1224,26,Silver,1,0.5004006410256411,23.000046525641025,0,0.448974358974359,Developing,0,0.2512820512820513,Low Priority / At Risk,South
2884,22,Female,Socks,Clothing,48,Rhode Island,XL,Silver,Spring,3.2,No,Standard,No,10,PayPal,Weekly,0,0,0,528,52,Bronze,1,0.5004006410256411,10.000019230769231,0,0.18935897435897436,New,0,0.23391025641025642,Low Priority / At Risk,Northeast
2885,55,Female,Boots,Footwear,50,Arkansas,M,Purple,Summer,3.4,No,2-Day Shipping,No,47,Credit Card,Every 3 Months,0,0,0,2400,4,Platinum,1,0.5004006410256411,47.00007728205128,0,0.9267948717948717,Veteran,0,0.5642948717948718,"Habitual, Not Yet Valuable",South
2886,29,Female,Backpack,Accessories,82,Nevada,M,Yellow,Summer,3.5,No,Next Day Air,No,14,Credit Card,Bi-Weekly,0,0,0,1230,26,Silver,0,0.5004006410256411,14.00004682051282,0,0.27782051282051284,Developing,0,0.4333974358974359,Low Priority / At Risk,West
2887,42,Female,Hat,Accessories,33,Utah,L,Blue,Spring,4.2,No,Free Shipping,No,29,PayPal,Weekly,0,0,0,990,52,Silver,0,0.5004006410256411,29.000037794871794,0,0.5665384615384615,Established,0,0.5325641025641026,Low Priority / At Risk,West
2888,23,Female,Sandals,Footwear,28,Kentucky,L,Blue,Winter,2.8,No,Express,No,12,Cash,Bi-Weekly,0,0,0,364,26,Bronze,1,0.5004006410256411,12.00001232051282,0,0.225,New,0,0.11884615384615385,Low Priority / At Risk,South
2889,70,Female,Hoodie,Clothing,42,Wisconsin,L,Green,Spring,5.0,No,2-Day Shipping,No,25,Debit Card,Quarterly,0,0,0,1092,4,Silver,0,0.5004006410256411,25.000041846153845,0,0.48846153846153845,Developing,0,0.7049358974358975,Low Priority / At Risk,Midwest
2890,64,Female,Sunglasses,Accessories,43,Minnesota,M,Charcoal,Fall,3.3,No,Store Pickup,No,21,Venmo,Annually,0,0,0,946,1,Silver,1,0.5004006410256411,21.00003562820513,0,0.4094871794871795,Developing,1,0.33499999999999996,Low Priority / At Risk,Midwest
2891,39,Female,Jeans,Clothing,55,North Dakota,M,Violet,Winter,3.7,No,Free Shipping,No,23,Credit Card,Monthly,0,0,0,1320,12,Silver,0,0.5004006410256411,23.00004948717949,0,0.4502564102564103,Developing,0,0.4860897435897436,Low Priority / At Risk,Midwest
2892,47,Female,T-shirt,Clothing,73,Ohio,XL,Black,Winter,2.5,No,Free Shipping,No,10,PayPal,Monthly,0,0,0,803,12,Silver,1,0.5004006410256411,10.000029974358974,0,0.19487179487179487,New,0,0.15416666666666665,Low Priority / At Risk,Midwest
2893,22,Female,Dress,Clothing,39,Nevada,M,Teal,Spring,3.2,No,Standard,No,47,Credit Card,Monthly,0,0,0,1872,12,Gold,1,0.5004006410256411,47.000066756410256,0,0.9242307692307692,Veteran,0,0.4715384615384616,"Habitual, Not Yet Valuable",West
2894,69,Female,Belt,Accessories,20,Kentucky,S,Orange,Spring,3.1,No,Free Shipping,No,44,Debit Card,Every 3 Months,0,0,0,900,4,Silver,1,0.5004006410256411,44.00003373076923,0,0.8598717948717949,Veteran,0,0.2866666666666667,"Habitual, Not Yet Valuable",South
2895,35,Female,Jewelry,Accessories,32,Kentucky,S,Brown,Spring,3.5,No,Standard,No,41,Venmo,Annually,0,0,0,1344,1,Gold,0,0.5004006410256411,41.000050487179486,0,0.8065384615384615,Veteran,1,0.45173076923076927,"Habitual, Not Yet Valuable",South
2896,56,Female,Hoodie,Clothing,86,Montana,L,Green,Summer,4.6,No,Standard,No,29,Bank Transfer,Monthly,0,0,0,2580,12,Platinum,0,0.5004006410256411,29.00008058974359,0,0.5797435897435897,Established,0,0.8251923076923077,Promising New,West
2897,30,Female,Blouse,Clothing,91,Delaware,M,Silver,Summer,3.3,No,Free Shipping,No,2,Venmo,Every 3 Months,0,0,0,273,4,Bronze,1,0.5004006410256411,2.0000081794871796,0,0.03743589743589744,New,0,0.19775641025641028,Low Priority / At Risk,South
2898,43,Female,Jacket,Outerwear,59,Montana,L,Violet,Fall,2.5,No,Free Shipping,No,2,Cash,Bi-Weekly,0,0,0,177,26,Bronze,1,0.5004006410256411,2.0000044615384613,0,0.031025641025641027,New,0,0.0266025641025641,Low Priority / At Risk,West
2899,23,Female,Sneakers,Footwear,33,New Jersey,XL,Peach,Summer,4.6,No,Express,No,29,Credit Card,Annually,0,0,0,990,1,Silver,0,0.5004006410256411,29.000037794871794,0,0.5665384615384615,Established,1,0.6112179487179487,Low Priority / At Risk,Northeast
2900,50,Female,Boots,Footwear,64,Nebraska,M,Gold,Spring,4.2,No,2-Day Shipping,No,22,Bank Transfer,Bi-Weekly,0,0,0,1472,26,Gold,0,0.5004006410256411,22.000055115384615,0,0.43538461538461537,Developing,0,0.6191666666666666,Low Priority / At Risk,Midwest
2901,41,Female,Blouse,Clothing,67,Maryland,XL,Violet,Winter,4.0,No,Standard,No,23,Cash,Bi-Weekly,0,0,0,1608,26,Gold,0,0.5004006410256411,23.00005905128205,0,0.45256410256410257,Developing,0,0.5974358974358974,Low Priority / At Risk,South
2902,41,Female,Blouse,Clothing,43,Alabama,L,Olive,Winter,2.6,No,Free Shipping,No,46,Credit Card,Quarterly,0,0,0,2021,4,Gold,1,0.5004006410256411,46.00006991025641,0,0.9057692307692308,Veteran,0,0.3682051282051282,"Habitual, Not Yet Valuable",South
2903,27,Female,Boots,Footwear,32,North Carolina,S,Orange,Spring,4.6,No,Standard,No,19,PayPal,Bi-Weekly,0,0,0,640,26,Bronze,0,0.5004006410256411,19.00002408974359,0,0.36230769230769233,Developing,0,0.5426923076923077,Low Priority / At Risk,South
2904,38,Female,Scarf,Accessories,39,Delaware,S,Teal,Spring,3.5,No,2-Day Shipping,No,24,Credit Card,Every 3 Months,0,0,0,975,4,Silver,0,0.5004006410256411,24.000037,0,0.46602564102564104,Developing,0,0.38429487179487176,Low Priority / At Risk,South
2905,41,Female,Sandals,Footwear,41,Iowa,M,Gray,Spring,4.0,No,2-Day Shipping,No,43,Venmo,Monthly,0,0,0,1804,12,Gold,0,0.5004006410256411,43.00006532051282,0,0.8475641025641025,Veteran,0,0.6287820512820512,"Habitual, Not Yet Valuable",Midwest
2906,58,Female,Sunglasses,Accessories,53,New York,L,Black,Winter,4.8,No,Standard,No,14,Debit Card,Bi-Weekly,0,0,0,795,26,Silver,0,0.5004006410256411,14.000029692307692,0,0.2712820512820513,Developing,0,0.6098076923076923,Low Priority / At Risk,Northeast
2907,58,Female,Coat,Outerwear,27,Virginia,M,Indigo,Spring,3.9,No,Standard,No,7,Venmo,Annually,0,0,0,216,1,Bronze,0,0.5004006410256411,7.0000059102564105,0,0.1326923076923077,New,0,0.30974358974358973,Low Priority / At Risk,South
2908,19,Female,Sunglasses,Accessories,82,Maryland,XL,Lavender,Summer,3.7,No,Next Day Air,No,50,PayPal,Bi-Weekly,0,0,0,4182,26,Platinum,0,0.5004006410256411,50.000097153846156,1,0.9930769230769231,Veteran,0,0.724423076923077,"Habitual, Not Yet Valuable",South
2909,43,Female,Blouse,Clothing,87,Texas,M,Beige,Winter,3.1,No,Store Pickup,No,15,Debit Card,Every 3 Months,0,0,0,1392,4,Gold,1,0.5004006410256411,15.000052192307692,0,0.30012820512820515,Developing,0,0.378974358974359,Low Priority / At Risk,South
2910,27,Female,Backpack,Accessories,78,Louisiana,M,Indigo,Winter,3.0,No,Next Day Air,No,40,Credit Card,Every 3 Months,0,0,0,3198,4,Platinum,1,0.5004006410256411,40.000089076923075,0,0.7984615384615384,Veteran,0,0.5430128205128205,"Habitual, Not Yet Valuable",South
2911,32,Female,Belt,Accessories,32,Mississippi,M,Blue,Summer,2.9,No,Store Pickup,No,41,Credit Card,Monthly,0,0,0,1344,12,Gold,1,0.5004006410256411,41.000050487179486,0,0.8065384615384615,Veteran,0,0.32903846153846156,"Habitual, Not Yet Valuable",South
2912,28,Female,Socks,Clothing,38,Ohio,XL,Orange,Fall,2.9,No,Next Day Air,No,34,Venmo,Quarterly,0,0,0,1330,4,Silver,1,0.5004006410256411,34.00005003846154,0,0.6753846153846154,Established,0,0.3267948717948718,Low Priority / At Risk,Midwest
2913,48,Female,Shoes,Footwear,37,Oregon,M,Yellow,Winter,4.0,No,Standard,No,27,Cash,Bi-Weekly,0,0,0,1036,26,Silver,0,0.5004006410256411,27.00003946153846,0,0.5278205128205128,Established,0,0.49948717948717947,Low Priority / At Risk,West
2914,43,Female,Coat,Outerwear,83,Wyoming,L,Cyan,Winter,3.5,No,Express,No,12,Cash,Every 3 Months,0,0,0,1079,4,Silver,0,0.5004006410256411,12.000041115384615,0,0.23858974358974358,New,0,0.40487179487179487,Low Priority / At Risk,West
2915,45,Female,Sweater,Clothing,72,Pennsylvania,M,Yellow,Fall,3.8,No,Express,No,1,Debit Card,Bi-Weekly,0,0,0,144,26,Bronze,0,0.5004006410256411,1.0000029743589745,0,0.014102564102564103,New,0,0.2744871794871795,Low Priority / At Risk,Northeast
2916,26,Female,Shirt,Clothing,30,Oregon,M,Cyan,Fall,4.5,No,Express,No,39,Debit Card,Bi-Weekly,0,0,0,1200,26,Silver,0,0.5004006410256411,39.00004567948718,0,0.7651282051282051,Veteran,0,0.6308333333333334,"Habitual, Not Yet Valuable",West
2917,62,Female,Shorts,Clothing,66,Oklahoma,M,Green,Winter,2.7,No,Express,No,13,Credit Card,Bi-Weekly,0,0,0,924,26,Silver,1,0.5004006410256411,13.00003464102564,0,0.25384615384615383,Developing,0,0.21185897435897436,Low Priority / At Risk,South
2918,58,Female,Shirt,Clothing,45,Colorado,XL,White,Winter,2.9,No,Store Pickup,No,50,Venmo,Annually,0,0,0,2295,1,Platinum,1,0.5004006410256411,50.00007529487179,1,0.9856410256410256,Veteran,1,0.4530769230769231,"Habitual, Not Yet Valuable",West
2919,19,Female,Sunglasses,Accessories,73,New York,S,Black,Fall,4.9,No,Free Shipping,No,36,Cash,Weekly,0,0,0,2701,52,Platinum,0,0.5004006410256411,36.0000825,0,0.7183333333333334,Established,0,0.8934615384615384,Promising New,Northeast
2920,64,Female,Shoes,Footwear,67,Minnesota,L,Charcoal,Winter,3.8,No,Standard,No,31,Debit Card,Monthly,0,0,0,2144,12,Gold,0,0.5004006410256411,31.000072448717948,0,0.6193589743589744,Established,0,0.6218589743589744,Low Priority / At Risk,Midwest
2921,33,Female,Sunglasses,Accessories,72,Texas,XL,Brown,Spring,4.9,No,Free Shipping,No,3,Debit Card,Bi-Weekly,0,0,0,288,26,Bronze,0,0.5004006410256411,3.0000090769230767,0,0.05474358974358974,New,0,0.5263461538461538,Low Priority / At Risk,South
2922,20,Female,Handbag,Accessories,24,Wisconsin,M,Cyan,Fall,4.6,No,Standard,No,11,Cash,Bi-Weekly,0,0,0,288,26,Bronze,0,0.5004006410256411,11.000009076923076,0,0.20205128205128206,New,0,0.46762820512820513,Low Priority / At Risk,Midwest
2923,45,Female,Sunglasses,Accessories,68,Kentucky,L,Beige,Winter,3.5,No,Express,No,16,PayPal,Quarterly,0,0,0,1156,4,Silver,0,0.5004006410256411,16.000044153846154,0,0.3123076923076923,Developing,0,0.42006410256410254,Low Priority / At Risk,South
2924,28,Female,Shirt,Clothing,70,Pennsylvania,M,Magenta,Spring,4.2,No,2-Day Shipping,No,12,Cash,Quarterly,0,0,0,910,4,Silver,0,0.5004006410256411,12.000034076923077,0,0.23461538461538461,New,0,0.513974358974359,Low Priority / At Risk,Northeast
2925,47,Female,Shirt,Clothing,64,Rhode Island,L,Indigo,Winter,3.7,No,Free Shipping,No,37,Debit Card,Every 3 Months,0,0,0,2432,4,Platinum,0,0.5004006410256411,37.00007791025641,0,0.7353846153846154,Established,0,0.6282051282051282,Low Priority / At Risk,Northeast
2926,54,Female,Sweater,Clothing,91,Illinois,M,Maroon,Spring,2.8,No,Store Pickup,No,43,Credit Card,Every 3 Months,0,0,0,4004,4,Platinum,1,0.5004006410256411,43.00009617948718,0,0.8574358974358974,Veteran,0,0.5381410256410256,"Habitual, Not Yet Valuable",Midwest
2927,64,Female,Handbag,Accessories,82,Maryland,M,Gray,Winter,4.8,No,2-Day Shipping,No,9,Cash,Weekly,0,0,0,820,52,Silver,0,0.5004006410256411,9.000030871794872,0,0.1758974358974359,New,0,0.6157051282051282,Low Priority / At Risk,South
2928,45,Female,Shirt,Clothing,24,Missouri,M,Black,Summer,2.7,No,Express,No,15,Venmo,Bi-Weekly,0,0,0,384,26,Bronze,1,0.5004006410256411,15.000013,0,0.2844871794871795,Developing,0,0.10365384615384615,Low Priority / At Risk,Midwest
2929,40,Female,Jewelry,Accessories,80,Alabama,L,Yellow,Spring,3.6,No,Store Pickup,No,17,Credit Card,Weekly,0,0,0,1440,52,Gold,0,0.5004006410256411,17.000054205128205,0,0.3324358974358974,Developing,0,0.48948717948717946,Low Priority / At Risk,South
2930,31,Female,Socks,Clothing,53,Maine,XL,White,Winter,4.5,No,Next Day Air,No,42,Venmo,Bi-Weekly,0,0,0,2279,26,Gold,0,0.5004006410256411,42.00007488461539,0,0.8306410256410256,Veteran,0,0.7768589743589743,Core Loyal,Northeast
2931,38,Female,T-shirt,Clothing,50,Mississippi,M,Orange,Spring,4.0,No,Free Shipping,No,14,Venmo,Monthly,0,0,0,750,12,Silver,0,0.5004006410256411,14.00002826923077,0,0.26974358974358975,Developing,0,0.443525641025641,Low Priority / At Risk,South
2932,36,Female,Jewelry,Accessories,31,Alabama,M,Magenta,Fall,4.5,No,2-Day Shipping,No,49,Credit Card,Bi-Weekly,0,0,0,1550,26,Gold,0,0.5004006410256411,49.000057346153845,0,0.967948717948718,Veteran,0,0.6891666666666667,"Habitual, Not Yet Valuable",South
2933,65,Female,Backpack,Accessories,88,Alaska,L,Black,Spring,3.9,No,Express,No,3,PayPal,Quarterly,0,0,0,352,4,Bronze,0,0.5004006410256411,3.000011858974359,0,0.06025641025641026,New,0,0.3394871794871795,Low Priority / At Risk,West
2934,27,Female,Hat,Accessories,52,Illinois,M,Brown,Summer,3.8,No,Standard,No,28,Venmo,Monthly,0,0,0,1508,12,Gold,0,0.5004006410256411,28.000056076923077,0,0.5515384615384615,Established,0,0.54,Low Priority / At Risk,Midwest
2935,38,Female,Gloves,Accessories,22,Idaho,M,Orange,Fall,4.7,No,Next Day Air,No,41,Bank Transfer,Quarterly,0,0,0,924,4,Silver,0,0.5004006410256411,41.00003464102564,0,0.8046153846153846,Veteran,0,0.6158333333333333,"Habitual, Not Yet Valuable",West
2936,58,Female,Sneakers,Footwear,27,North Carolina,XL,Gray,Spring,4.6,No,Standard,No,11,Venmo,Weekly,0,0,0,324,52,Bronze,0,0.5004006410256411,11.000010692307692,0,0.20333333333333334,New,0,0.47570512820512817,Low Priority / At Risk,South
2937,31,Female,Skirt,Clothing,34,Washington,M,White,Spring,3.6,No,Express,No,46,PayPal,Weekly,0,0,0,1598,52,Gold,0,0.5004006410256411,46.00005874358974,0,0.9038461538461539,Veteran,0,0.5121794871794871,"Habitual, Not Yet Valuable",West
2938,28,Female,Handbag,Accessories,39,West Virginia,M,White,Spring,4.3,No,2-Day Shipping,No,15,Credit Card,Weekly,0,0,0,624,52,Bronze,0,0.5004006410256411,15.000023538461539,0,0.28897435897435897,Developing,0,0.4815384615384615,Low Priority / At Risk,South
2939,28,Female,Sunglasses,Accessories,53,Maine,M,Violet,Fall,3.0,No,Standard,No,15,Cash,Monthly,0,0,0,848,12,Silver,1,0.5004006410256411,15.000031961538461,0,0.29294871794871796,Developing,0,0.25743589743589745,Low Priority / At Risk,Northeast
2940,32,Female,Sweater,Clothing,46,Kentucky,M,Beige,Winter,4.3,No,Express,No,34,Venmo,Weekly,0,0,0,1610,52,Gold,0,0.5004006410256411,34.00005915384615,0,0.6787179487179488,Established,0,0.6596153846153846,Low Priority / At Risk,South
2941,61,Female,Handbag,Accessories,85,Massachusetts,L,Beige,Summer,4.8,No,Next Day Air,No,13,Cash,Monthly,0,0,0,1190,12,Silver,0,0.5004006410256411,13.000045243589744,0,0.2564102564102564,Developing,0,0.6875641025641026,Low Priority / At Risk,Northeast
2942,38,Female,Skirt,Clothing,86,Pennsylvania,L,Purple,Spring,3.7,No,Free Shipping,No,27,PayPal,Monthly,0,0,0,2408,12,Platinum,0,0.5004006410256411,27.000077525641025,0,0.5417948717948718,Established,0,0.6262820512820513,Low Priority / At Risk,Northeast
2943,54,Female,Socks,Clothing,63,Hawaii,M,Brown,Summer,2.6,No,Free Shipping,No,37,Bank Transfer,Weekly,0,0,0,2394,52,Platinum,1,0.5004006410256411,37.00007705128205,0,0.7347435897435898,Established,0,0.4039102564102564,Low Priority / At Risk,West
2944,29,Female,Shirt,Clothing,44,Virginia,M,Orange,Spring,3.4,No,Standard,No,37,Credit Card,Monthly,0,0,0,1672,12,Gold,1,0.5004006410256411,37.000061282051284,0,0.7302564102564103,Established,0,0.48429487179487185,Low Priority / At Risk,South
2945,50,Female,Sneakers,Footwear,95,New York,XL,Cyan,Summer,3.9,No,Free Shipping,No,4,Venmo,Every 3 Months,0,0,0,475,4,Bronze,0,0.5004006410256411,4.000016846153846,0,0.08487179487179487,New,0,0.3644230769230769,Low Priority / At Risk,Northeast
2946,32,Female,Belt,Accessories,49,Delaware,M,Charcoal,Summer,4.8,No,Free Shipping,No,1,Credit Card,Every 3 Months,0,0,0,98,4,Bronze,0,0.5004006410256411,1.0000012179487179,0,0.008333333333333333,New,0,0.4674358974358974,Low Priority / At Risk,South
2947,38,Female,Pants,Clothing,77,Hawaii,L,Purple,Spring,2.8,No,Free Shipping,No,29,Bank Transfer,Quarterly,0,0,0,2310,4,Platinum,1,0.5004006410256411,29.000075589743588,0,0.5771794871794872,Established,0,0.43519230769230766,Low Priority / At Risk,West
2948,52,Female,Jewelry,Accessories,63,Nebraska,L,Peach,Spring,4.4,No,Standard,No,50,Venmo,Annually,0,0,0,3213,1,Platinum,0,0.5004006410256411,50.00008926923077,1,0.9888461538461538,Veteran,1,0.8297435897435897,Core Loyal,Midwest
